podcast_id,title,slug,rss_url,treated
4234608,Lean Out with Tara Henley,lean_out_with_tara_henley,https://rss.buzzsprout.com/1922496.rss,0
35278,Louder with Crowder,louder_with_crowder,https://rss.libsyn.com/shows/576250/destinations/4990850.xml,0
155323,Love and Radio,love_and_radio,https://feeds.megaphone.fm/QCD1749110814,0
5094174,Maiden Mother Matriarch with Louise Perry,maiden_mother_matriarch_with_louise_perry,https://feeds.acast.com/public/shows/692d66fb9b21443f851785bb,0
4010694,Man in America Podcast,man_in_america_podcast,https://www.omnycontent.com/d/playlist/5e27a451-e6e6-4c51-aa03-a7370003783c/2289d389-e3a8-4508-b678-b0c200ff2ea2/f27c0caa-ed59-4b69-a3b3-b0c200ff5baf/podcast.rss,0
68248,Mark Levin Podcast,mark_levin_podcast,https://feeds.megaphone.fm/mark-levin-podcast,0
515049,Matters of Policy & Politics,matters_of_policy_politics,https://feed.podbean.com/area45/feed.xml,0
996140,Mike Gallagher Podcast,mike_gallagher_podcast,https://www.omnycontent.com/d/playlist/5e27a451-e6e6-4c51-aa03-a7370003783c/51549780-4863-4a7a-aeb0-a8400005dbf2/9040ddac-7b82-4fd3-9edc-a8400005dbf2/podcast.rss,0
589460,Minion Death Cult,minion_death_cult,https://rss.libsyn.com/shows/110181/destinations/604408.xml,0
5872558,Modern Wisdom,modern_wisdom,https://feeds.megaphone.fm/SIXMSB5088139739,0
2164718,Moment of Truth,moment_of_truth,https://feeds.acast.com/public/shows/moment-of-truth,0
770287,Monero Talk,monero_talk,https://feeds.fireside.fm/monerotalk/rss,0
74880,Nerdrotic,nerdrotic,https://nerdrotic.com/category/nerdrotic/feed/,0
817537,New Culture Forum,new_culture_forum,https://anchor.fm/s/1073f3a4c/podcast/rss,0
756347,NewsBusters Podcast,newsbusters_podcast,https://mrctv.podomatic.com/rss2.xml,0
800147,Newt's World,newt_s_world,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/0b197502-72fe-4046-b7b3-ae27016ec147/8b19f8a8-4942-4dd1-b38d-ae27016ec151/podcast.rss,0
78136,O'Connor & Company,o_connor_company,https://www.omnycontent.com/d/playlist/a7b0bd27-d748-4fbe-ab3b-a6fa0049bcf6/a2f9646a-263b-4aad-a5a5-a8a9016ba49d/8fc71b5b-1c51-4688-b9d5-a8a9016c3593/podcast.rss,0
422571,Other Life,other_life,https://feeds.transistor.fm/other-life,0
3602732,OutKick Hot Mic,outkick_hot_mic,https://feeds.megaphone.fm/FOXM6164907700,0
1468273,Outsiders,outsiders,https://www.omnycontent.com/d/playlist/2fb3740d-3436-44af-8cc0-a91900716aa5/0843191f-eb47-4690-816b-ac2a005249ec/b4b95086-3d6c-4c73-b427-ac2a005249ee/podcast.rss,0
1389363,PBD Podcast,pbd_podcast,https://anchor.fm/s/2fa50a94/podcast/rss,0
564313,Philosophy Talk Starters,philosophy_talk_starters,https://publicfeeds.net/f/12864/feed-rss.xml,0
715396,Plenary Session - inactive due to federal service,plenary_session_inactive_due_to_federal_service,https://feeds.soundcloud.com/users/soundcloud:users:491108532/sounds.rss,0
40704,Power Line,power_line,https://www.spreaker.com/show/5816484/episodes/feed,0
422636,PragerU 5-Minute Videos,prageru_5_minute_videos,https://feeds.megaphone.fm/PRAGERU3989592970,0
722003,Preston Scott Show,preston_scott_show,https://www.spreaker.com/show/2529340/episodes/feed,0
596544,Problematic Women,problematic_women,https://feeds.megaphone.fm/problematicwomen,0
1579759,Pushback with Aaron Mate,pushback_with_aaron_mate,https://feeds.soundcloud.com/users/soundcloud:users:5776439/sounds.rss,0
840019,Quillette Narrated,quillette_narrated,https://feeds.megaphone.fm/QLTUL6280047915,0
1100481,Rare Candy,rare_candy,https://anchor.fm/s/1049c6ea4/podcast/rss,0
1575787,Real America with Dan Ball,real_america_with_dan_ball,https://www.spreaker.com/show/4717841/episodes/feed,0
782721,Real Talk with Zuby,real_talk_with_zuby,https://feeds.redcircle.com/2e1ab2c4-235d-4fd1-830c-274415ff16d6,0
1178532,RealClearPolitics Podcast,realclearpolitics_podcast,https://feeds.simplecast.com/pzzjlbXr,0
73193,Reasonable Doubt,reasonable_doubt,https://rss.art19.com/reasonable-doubt,0
1136924,Rebel News Podcast,rebel_news_podcast,https://feeds.fireside.fm/rebelnews/rss,0
3644939,Red Dragon Menacing - Communism Exposed(Audio),red_dragon_menacing_communism_exposed_audio,http://mp3mp4pdf.net/communismexposedmp3.xml,0
743909,Red Pilled America,red_pilled_america,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/949d6463-3327-4b09-8f06-ae27017c486f/b05493b7-a576-49e6-a675-ae27017c4882/podcast.rss,0
649594,Red Scare,red_scare,https://rss.libsyn.com/shows/122643/destinations/721686.xml,0
641234,Relatable with Allie Beth Stuckey,relatable_with_allie_beth_stuckey,https://feeds.megaphone.fm/BMDC9964487814,0
494961,Renegade Talk Radio,renegade_talk_radio,https://renegadetalk.podomatic.com/rss2.xml,0
5058984,Rich Valdés America At Night,rich_vald_s_america_at_night,https://rss.pdrl.fm/1345aa/feeds.megaphone.fm/WWO1622483320,0
4820365,Robinson's Podcast,robinson_s_podcast,https://anchor.fm/s/a8f55520/podcast/rss,0
1512791,Ruthless Podcast,ruthless_podcast,https://feeds.megaphone.fm/FOXM5875505224,0
214231,SBS Hebrew,sbs_hebrew,https://sbs-ondemand.streamguys1.com/sbs-hebrew/,0
1585284,SGT Report’s The Propaganda Antidote,sgt_report_s_the_propaganda_antidote,https://back.studeo.fm/podcasts/FY21PQPUNLZENYAUXFOJ.xml,0
706343,Sara Gonzales Unfiltered,sara_gonzales_unfiltered,https://feeds.megaphone.fm/BMDC4910881808,0
597939,Science History Podcast,science_history_podcast,https://sciencehistory.libsyn.com/rss,0
dd_17,Scott Adams Show,scott_adams_show,https://3edgeam.com/feed/podcast/,0
36643,Sekulow,sekulow,https://feeds.libsyn.com/402383/rss,0
803163,Shaun Newman Podcast,shaun_newman_podcast,https://anchor.fm/s/935aecc/podcast/rss,0
978834,Shawn Ryan Show,shawn_ryan_show,https://rss.pdrl.fm/55dc8e/feeds.megaphone.fm/WWO7410387571,0
194186,Sid & Friends In The Morning,sid_friends_in_the_morning,https://feeds.megaphone.fm/WABC8794454163,0
1973096,Southlake,southlake,https://podcastfeeds.nbcnews.com/5eE3p4Rg,0
4950896,Speak Freely Podcast with Patrick Howley,speak_freely_podcast_with_patrick_howley,https://feeds.acast.com/public/shows/6824fe5315d5c17e058b4b06,0
580513,State of the Markets,state_of_the_markets,https://anchor.fm/s/c95b184/podcast/rss,0
35285,Steve Deace Show,steve_deace_show,https://feeds.megaphone.fm/BMDC3578899879,0
4916681,Stinchfield with Grant Stinchfield,stinchfield_with_grant_stinchfield,https://www.omnycontent.com/d/playlist/2537055c-d489-44ca-97e0-b0ff015d1218/43381a03-d93d-4979-9bbb-b1080166e338/d91e5902-e21e-4fba-a88c-b1080166e36c/podcast.rss,0
30248,THE SAVAGE NATION,the_savage_nation,https://feeds.libsyn.com/543657/rss,0
664691,TRIGGERnometry,triggernometry,https://feeds.megaphone.fm/AALT9618167458,0
139124,"Teach Me, Teacher",teach_me_teacher,https://feeds.libsyn.com/418058/rss,0
126074,That KEVIN Show,that_kevin_show,https://feeds.soundcloud.com/users/soundcloud:users:54981291/sounds.rss,0
1444887,The Aaron Renn Show,the_aaron_renn_show,https://rss.buzzsprout.com/1330924.rss,0
1013117,The Alisa Childers Podcast,the_alisa_childers_podcast,https://feeds.blubrry.com/feeds/the_alisa_childers.xml,0
1137108,The American Mind Podcast,the_american_mind_podcast,https://api.substack.com/feed/podcast/5686016/s/250764.rss,0
1198425,The Anchormen Show with Matt Gaetz,the_anchormen_show_with_matt_gaetz,https://anchor.fm/s/ea4136c/podcast/rss,0
25962,The Andrew Klavan Show,the_andrew_klavan_show,https://feeds.megaphone.fm/BVDWV4977994734,0
2059217,The Atlas Society Presents - Objectively Speaking,the_atlas_society_presents_objectively_speaking,https://feeds.castos.com/90066,0
5024005,The Auron MacIntyre Show,the_auron_macintyre_show,https://feeds.megaphone.fm/auron,0
877071,The Babylon Bee,the_babylon_bee,https://rss.libsyn.com/shows/186422/destinations/1283171.xml,0
680062,The Ben Ferguson Podcast,the_ben_ferguson_podcast,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/34373f93-08ba-4c30-96b3-ae320005baba/0b88ad87-5e11-4f86-bd28-ae320005badb/podcast.rss,0
25961,The Ben Shapiro Show,the_ben_shapiro_show,https://feeds.megaphone.fm/BVDWV5370667266,0
1975905,The Benny Show,the_benny_show,https://feeds.megaphone.fm/bennymed7549931483,1
1611528,The Big Ben Show,the_big_ben_show,https://feeds.megaphone.fm/FOXM4930787114,0
244820,The Bill Bennett Show,the_bill_bennett_show,https://feeds.megaphone.fm/bill-bennett-show,0
1037755,The Brendan O'Neill Show,the_brendan_o_neill_show,https://audioboom.com/channels/5021008.rss,0
1178544,The Brett Winterble Show,the_brett_winterble_show,https://www.omnycontent.com/d/playlist/78a347aa-3282-4ac5-837c-a72300032082/f3620997-67de-4740-b8e6-ac7a013afe80/1d74c902-a871-4564-9d68-ac7a013afe93/podcast.rss,0
136574,The Brian Craig Show,the_brian_craig_show,https://rss.libsyn.com/shows/84152/destinations/398447.xml,0
243813,The Buck Sexton Show,the_buck_sexton_show,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/3dae0b07-aac0-4154-8c1e-ae2b00350f94/961e484b-1dff-48ef-8bdd-ae2b00350fab/podcast.rss,0
990905,The Candice Malcolm Show Podcast,the_candice_malcolm_show_podcast,https://feeds.megaphone.fm/tncpp4487550216,0
4257879,The Carl Jackson Podcast,the_carl_jackson_podcast,https://www.omnycontent.com/d/playlist/5e27a451-e6e6-4c51-aa03-a7370003783c/f83d9643-126d-4f03-bc7d-ae240172a389/01f6174d-4d2d-4b32-b7c8-ae240172d590/podcast.rss,0
606155,The Catholic Current,the_catholic_current,https://feed.podbean.com/thecatholiccurrent/feed.xml,0
4902278,The Charles C. W. Cooke Podcast,the_charles_c_w_cooke_podcast,https://feeds.simplecast.com/qxAw7LNr,0
845470,The Charlie Kirk Show,the_charlie_kirk_show,https://www.omnycontent.com/d/playlist/5e27a451-e6e6-4c51-aa03-a7370003783c/c865b590-c84f-4f7e-a43e-ac64014b61d9/8978e846-cacd-4d65-b085-ac64014cd49f/podcast.rss,0
77329,The Chris Plante Show,the_chris_plante_show,https://rss.pdrl.fm/7fd02b/feeds.megaphone.fm/WWO6859523866,0
1030596,The Clay Travis and Buck Sexton Show,the_clay_travis_and_buck_sexton_show,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/57c236de-aec0-46c1-b141-ae3c00026d77/1776c4cc-50a1-410f-a2de-ae3c00026dfa/podcast.rss,0
834,The Cold-Case Christianity Podcast,the_cold_case_christianity_podcast,https://pleaseconvinceme.libsyn.com/rss,0
148001,The Commentary Magazine Podcast,the_commentary_magazine_podcast,https://feeds.megaphone.fm/GEMINIMEDIA2783214431,0
3986501,The Conservative Circus w/ James T. Harris,the_conservative_circus_w_james_t_harris,https://post.futurimedia.com/kfyiam/playlist/rss/37.xml,0
1193387,The Counter Culture Mom Show with Tina Griffin,the_counter_culture_mom_show_with_tina_griffin,https://feeds.simplecast.com/L9hWueg9,0
5141913,The Culture War Podcast with Tim Pool,the_culture_war_podcast_with_tim_pool,https://rss.libsyn.com/shows/552267/destinations/4768057.xml,1
5091604,The Current Thing,the_current_thing,https://feed.podbean.com/currentthingpod/feed.xml,0
1137215,The Daily Signal,the_daily_signal,https://feeds.megaphone.fm/thedailysignal,0
4285688,The Dan Astin-Gregory Podcast,the_dan_astin_gregory_podcast,https://anchor.fm/s/90403d4c/podcast/rss,0
dd_3,The Dana Show with Dana Loesch,the_dana_show_with_dana_loesch,https://www.spreaker.com/show/3055088/episodes/feed,0
907448,The David McWilliams Podcast,the_david_mcwilliams_podcast,https://access.acast.com/rss/20b97d01-ba9b-5fb0-9acf-161391a88cb0/,0
788393,The Delingpod: The James Delingpole Podcast,the_delingpod_the_james_delingpole_podcast,https://feed.podbean.com/delingpole/feed.xml,0
2077912,The DemystifySci Podcast,the_demystifysci_podcast,https://anchor.fm/s/2be66934/podcast/rss,0
909938,The Derek Hunter Podcast,the_derek_hunter_podcast,https://feeds.soundcloud.com/users/soundcloud:users:434203473/sounds.rss,0
1441969,The Dershow,the_dershow,https://feed.cdnstream1.com/zjb/feed/download/b3/f8/62/b3f8626a-1422-43f6-b2c4-4ffc5d982c97.xml,0
1577501,The Dinesh D'Souza Podcast,the_dinesh_d_souza_podcast,https://www.omnycontent.com/d/playlist/5e27a451-e6e6-4c51-aa03-a7370003783c/8140ce7a-48ff-4157-a3ad-aca60104c53d/8e74224c-8a56-4865-89dd-aca601056624/podcast.rss,0
2282047,The Dissenter,the_dissenter,https://anchor.fm/s/822ba20/podcast/rss,0
779083,The Dog Walk,the_dog_walk,https://mcsorleys.barstoolsports.com/feed/chicago-dog-walk,0
4934621,The Dr. Sky Experience,the_dr_sky_experience,https://feeds.megaphone.fm/WABC2028974256,0
112955,The Eric Metaxas Show,the_eric_metaxas_show,https://anchor.fm/s/10ac80414/podcast/rss,0
2254711,The Gaggle: An Arizona politics podcast,the_gaggle_an_arizona_politics_podcast,https://feeds.megaphone.fm/AZUSA7360410720,0
1198056,The Gary DeMar Podcast,the_gary_demar_podcast,https://rss.libsyn.com/shows/248258/destinations/1867313.xml,0
1972068,The Genius of Thomas Sowell,the_genius_of_thomas_sowell,https://rss.buzzsprout.com/1826734.rss,0
1136629,The Gerry Callahan Show,the_gerry_callahan_show,https://feeds.megaphone.fm/NMAX7433727927,0
990395,The Glenn Beck Podcast,the_glenn_beck_podcast,https://feeds.megaphone.fm/BMDC3650779295,0
4257005,The Grayzone podcast with Max Blumenthal,the_grayzone_podcast_with_max_blumenthal,https://anchor.fm/s/82a56a90/podcast/rss,0
4008853,The Great America Show,the_great_america_show,https://rss.art19.com/the-lou-dobbs-show,0
1345108,The Gregg Jarrett Show,the_gregg_jarrett_show,https://feeds.megaphone.fm/SHDI2238819318,0
192890,The Hamilton Corner,the_hamilton_corner,https://afr.net/api/v2/podcast/podcastsbyshowurlrss/?url=the-hamilton-corner,0
64889,The Health Ranger Report,the_health_ranger_report,https://healthrangerreport.com/rss,0
28127,The Heidi St. John Podcast,the_heidi_st_john_podcast,https://anchor.fm/s/26873e3c/podcast/rss/,0
1033166,The Howie Carr Radio Network,the_howie_carr_radio_network,https://feeds.simplecast.com/M4QPq2Af,0
5079360,The Independent with Scott Atlas,the_independent_with_scott_atlas,https://feeds.castos.com/73od6,0
225382,The Israel Guys,the_israel_guys,https://joshuaandcaleb.libsyn.com/rss,0
4798221,The Janice Dean Podcast,the_janice_dean_podcast,https://feeds.megaphone.fm/FOXM7840987411,0
965389,The Jesse Kelly Show,the_jesse_kelly_show,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/723a5526-8c62-4255-8c8b-ae2c007cfcc1/f2551c6e-95ed-4d33-9cfb-ae2c007cfcf9/podcast.rss,0
3752754,The John Fredericks Show,the_john_fredericks_show,https://rss.libsyn.com/shows/320756/destinations/2597720.xml,0
533181,The John Kobylt Show,the_john_kobylt_show,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/600b5c07-3919-414b-837f-afbe001cb8e4/16b4b805-5019-4f40-a3b8-afbe001cb90a/podcast.rss,0
5178068,The John Lovell Podcast,the_john_lovell_podcast,https://feed.podbean.com/thejohnlovellshow/feed.xml,0
216444,The John Phillips Show,the_john_phillips_show,https://www.omnycontent.com/d/playlist/a7b0bd27-d748-4fbe-ab3b-a6fa0049bcf6/0076a807-9574-43be-bae7-a8a2014f87a8/48e64230-43b5-49cc-a7e6-a9cf0008ea47/podcast.rss,0
225906,The Jordan B. Peterson Podcast,the_jordan_b_peterson_podcast,https://ipfspodcasting.net/RSS/142/TheJordanBPetersonPodcast.xml,0
4239681,The Josh Hammer Show,the_josh_hammer_show,https://www.omnycontent.com/d/playlist/5e27a451-e6e6-4c51-aa03-a7370003783c/46d3c2ec-b4ea-435f-bbfe-b36e00f84123/7eb0bff9-6982-4e16-8f56-b36e00f84517/podcast.rss,0
1575626,The Judge Jeanine Tunnel To Towers Foundation Show With Joe Concha,the_judge_jeanine_tunnel_to_towers_foundation_show_with_joe_concha,https://feeds.megaphone.fm/WABC2739405564,0
4251387,The Kevin Roberts Show,the_kevin_roberts_show,https://anchor.fm/s/fa431e08/podcast/rss,0
991849,The Lance Wallnau Show,the_lance_wallnau_show,https://lancewallnaushow.libsyn.com/rss,0
3892925,The Liz Wheeler Show,the_liz_wheeler_show,https://feeds.megaphone.fm/lizwheelershow,0
